Date,Open,High,Low,Close,Adj Close,Volume
8/2/19,69.599998,70.550003,69.290001,70.050003,67.723137,1699000
8/5/19,70.129997,70.690002,68.269997,68.959999,66.669357,2038300
8/6/19,68.389999,70.269997,68.389999,69.870003,67.54911,1734800
8/7/19,69.82,71.93,69.730003,71.32,68.950935,2441900
8/8/19,71.209999,72.190002,70.510002,71.989998,69.598694,1783600
8/9/19,71.919998,72.75,71.629997,72.68,70.265785,1369200
8/12/19,72.620003,73.120003,72.220001,72.739998,70.323784,1405400
8/13/19,72.809998,73.040001,71.790001,72.279999,69.879066,1148500
8/14/19,72.32,72.459999,71.519997,71.769997,69.386002,1385500
8/15/19,71.839996,72.57,71.620003,72.209999,69.811386,1054600
8/16/19,72.400002,73.040001,71.620003,72.809998,70.391457,1304900
8/19/19,72.82,73.489998,72.419998,73.389999,70.952194,849600
8/20/19,73.620003,73.730003,72.480003,72.519997,70.111099,926600
8/21/19,72.760002,72.839996,72.099998,72.650002,70.236786,741200
8/22/19,72.5,73.269997,72.360001,73.07,70.642822,882600
8/23/19,73.010002,73.830002,72.269997,72.5,70.091766,1260200
8/26/19,72.919998,73.290001,72.480003,73.18,70.749168,1180700
8/27/19,73.550003,74.169998,73.129997,73.129997,70.700821,2311800
8/28/19,73.239998,73.57,73.029999,73.389999,70.952194,1133200
8/29/19,73.629997,74.010002,73.25,73.93,71.474258,941900
8/30/19,73.870003,74.040001,73.5,73.809998,71.57753,837200
9/3/19,73.75,75.489998,73.720001,75.459999,73.177628,1674200
9/4/19,75.849998,76.730003,75.690002,76.489998,74.176483,2062200
9/5/19,75.809998,75.949997,74.879997,75,72.731544,2273400
9/6/19,75.160004,76.139999,75.080002,75.949997,73.652802,1677100
9/9/19,75.720001,75.900002,75.089996,75.25,72.973976,1394300
9/10/19,74.769997,75.040001,73.110001,73.699997,71.470848,2054100
9/11/19,73.449997,74.150002,72.949997,73.620003,71.393288,2167100
9/12/19,74.360001,74.919998,73.900002,74.489998,72.236969,1588700
9/13/19,73.980003,74.75,72.389999,72.629997,70.43322,1915000
9/16/19,72.739998,74,72.739998,73.970001,71.732689,1336400
9/17/19,74.400002,75.790001,74.379997,75.769997,73.478249,1813600
9/18/19,76.07,76.169998,74.779999,75.370003,73.090347,1308900
9/19/19,75.599998,76.019997,75.449997,75.620003,73.332802,1300400
9/20/19,75.849998,76.239998,75.410004,75.889999,73.594627,3401000
9/23/19,75.900002,76.519997,75.900002,76.040001,73.740097,1292500
9/24/19,76.18,76.480003,75.370003,76.099998,73.798279,2320800
9/25/19,76.120003,76.690002,75.720001,76.129997,73.827362,1647300
9/26/19,76.400002,77.470001,76.25,77.279999,74.942574,1208100
9/27/19,77.300003,77.510002,76.5,77.129997,74.797119,1153500
9/30/19,76.760002,77.169998,76.470001,76.68,74.580223,1450500
10/1/19,76.629997,77.040001,75.690002,76.839996,74.73584,1219700
10/2/19,76.760002,77.150002,76.199997,76.730003,74.628868,1096300
10/3/19,76.68,78.010002,76.580002,77.809998,75.679283,1929200
10/4/19,77.839996,78.459999,77.669998,78.410004,76.262856,1450600
10/7/19,77.980003,78.309998,77.690002,77.82,75.688995,1201800
10/8/19,78.129997,78.43,77.400002,77.919998,75.78627,1136200
10/9/19,78.349998,78.709999,77.93,78.290001,76.146141,1057200
10/10/19,78.589996,78.970001,78.07,78.730003,76.574097,1637900
10/11/19,78.529999,78.580002,77.839996,77.889999,75.757095,1288900
10/14/19,78,78.080002,77.599998,77.970001,75.834908,1312900
10/15/19,78.050003,78.150002,77.269997,78.080002,75.941902,1167200
10/16/19,78,78.629997,77.5,78.599998,76.447655,1060600
10/17/19,78.519997,79.050003,78.519997,78.589996,76.43792,1222400
10/18/19,78.610001,79.57,78.449997,79.470001,77.293831,1221600
10/21/19,79.349998,79.970001,79.18,79.949997,77.760681,983400
10/22/19,80,80.470001,79.379997,79.720001,77.536987,1036800
10/23/19,80,80.339996,79.57,80.300003,78.101112,1030900
10/24/19,80.300003,80.900002,79.910004,80.849998,78.63604,2353700
10/25/19,80.849998,81.139999,80.300003,80.879997,78.665222,1829100
10/28/19,80.57,80.949997,80.190002,80.879997,78.665222,2305700
10/29/19,80.959999,81.709999,80.699997,80.849998,78.63604,1508100
10/30/19,81.150002,81.970001,80.93,81.940002,79.696198,1182800
10/31/19,81.830002,82.169998,81.230003,81.790001,79.771301,3166100
11/1/19,81.699997,81.959999,80.199997,81.080002,79.078804,2095800
11/4/19,80.889999,81.050003,79.360001,80.160004,78.181526,3114000
11/5/19,79.5,79.540001,77.199997,78.230003,76.299149,3301800
11/6/19,78.480003,79.18,78.199997,78.800003,76.855095,1869400
11/7/19,78.510002,78.639999,76.860001,77.57,75.655449,2407100
11/8/19,77.489998,77.589996,76.209999,76.32,74.436295,1956000
11/11/19,76.449997,76.93,76.400002,76.559998,74.670364,1722900
11/12/19,76.669998,77.07,75.629997,75.760002,73.890121,2070600
11/13/19,75.910004,77.269997,75.760002,76.82,74.923965,2282500
11/14/19,77.169998,77.529999,76.910004,77.239998,75.333588,1371900
11/15/19,77.339996,77.550003,77.089996,77.459999,75.548157,1836100
11/18/19,77.489998,79.150002,77.480003,78.269997,76.338158,1753000
11/19/19,78.129997,78.410004,77.690002,77.790001,75.870018,1652000
11/20/19,77.790001,78.370003,77.290001,77.989998,76.065079,1289300
11/21/19,77.650002,77.709999,76.459999,76.5,74.611855,1742800
11/22/19,76.580002,76.889999,75.699997,76.220001,74.338776,1267200
11/25/19,76.440002,77.029999,76.260002,76.300003,74.416801,1513900
11/26/19,76.550003,77,76.330002,76.730003,74.836189,2906700
11/27/19,76.75,77.690002,76.400002,77.690002,75.772491,2538200
11/29/19,77.459999,77.879997,76.599998,76.629997,74.957664,1296800
12/2/19,76.400002,76.589996,75.269997,75.489998,73.842545,1869300
12/3/19,75.709999,76.129997,75.099998,75.400002,73.754509,2185000
12/4/19,75.059998,76.169998,75.019997,75.940002,74.28273,1624600
12/5/19,75.599998,75.800003,75.220001,75.68,74.028397,1385700
12/6/19,75.629997,76.339996,75.629997,75.940002,74.28273,1344800
12/9/19,76.160004,76.160004,75.580002,75.75,74.09687,1110300
12/10/19,75.760002,76.080002,74.93,75.610001,73.959915,1215200
12/11/19,75.889999,75.949997,74.260002,74.580002,72.9524,1673300
12/12/19,74.919998,75.110001,72.959999,73.139999,71.543823,3852500
12/13/19,73.370003,73.900002,72.129997,72.5,70.917793,4380600
12/16/19,72.809998,73.199997,71.910004,73.040001,71.446022,3266700
12/17/19,73.260002,73.510002,71.440002,71.730003,70.164604,2517300
12/18/19,71.690002,72.559998,71.629997,72.07,70.497177,1840600
12/19/19,72.089996,72.779999,72.059998,72.349998,70.771065,1693800
12/20/19,72.559998,72.93,72.110001,72.5,70.917793,4656900
12/23/19,72.68,72.940002,71.839996,71.949997,70.379799,1189800
12/24/19,72.040001,72.589996,71.800003,72.360001,70.780853,621700
12/26/19,72.470001,72.849998,72.370003,72.839996,71.250374,1047500
12/27/19,73,73.389999,72.57,73.25,71.651428,1085900
12/30/19,72.980003,73.550003,72.970001,73.25,71.651428,1500900
12/31/19,72.970001,73.650002,72.870003,73.629997,72.247528,1389100
1/2/20,73.849998,74,71.93,72.480003,71.119118,1997600
1/3/20,72.190002,73.900002,72.110001,73.790001,72.404526,1769600
1/6/20,73.650002,74.459999,73.32,74.160004,72.767578,1283000
1/7/20,74.699997,74.699997,73.339996,74.18,72.787186,1560500
1/8/20,74.279999,74.639999,73.919998,74.519997,73.120811,1853500
1/9/20,74.419998,74.540001,73.18,73.25,71.874657,1998000
1/10/20,73.279999,73.980003,73.160004,73.739998,72.355446,2429400
1/13/20,73.910004,75.029999,73.809998,74.959999,73.552544,1612800
1/14/20,74.75,74.989998,74.199997,74.959999,73.552544,1518000
1/15/20,75.669998,76.339996,75.550003,75.980003,74.553413,1960500
1/16/20,76,76.529999,75.720001,76.150002,74.720215,1463300
1/17/20,76.150002,76.75,75.900002,76.349998,74.916451,1764000
1/21/20,76.360001,77.959999,76.349998,77.720001,76.260735,1839400
1/22/20,77.889999,78.169998,76.589996,76.889999,75.446312,1229800
1/23/20,77.099998,77.589996,76.669998,77.239998,75.789742,1112000
1/24/20,77.269997,77.830002,76.949997,77.129997,75.681808,1001900
1/27/20,76.900002,77.910004,76.75,77.400002,75.946747,1792800
1/28/20,77.940002,78.650002,77.860001,78.129997,76.663033,3249600
1/29/20,78.199997,78.660004,77.93,78.139999,76.672852,2513600
1/30/20,78.029999,79.010002,77.769997,78.980003,77.49707,2671100
1/31/20,78.860001,79.150002,77.739998,78.410004,77.164932,6703400
2/3/20,78.449997,78.970001,78.040001,78.199997,76.958267,2080100
2/4/20,78.080002,78.940002,78,78.32,77.076355,1251700
2/5/20,77.879997,78.75,77.400002,78.5,77.253494,1786700
2/6/20,78.620003,79.389999,78.599998,79.150002,77.893181,1015200
2/7/20,79.440002,79.800003,79.190002,79.510002,78.247467,1166700
2/10/20,80,80.150002,79.639999,80.080002,78.808418,1361100
2/11/20,80.010002,80.349998,78.5,78.68,77.430649,1675000
2/12/20,78.410004,78.879997,78,78.290001,77.046837,1942900
2/13/20,78.43,79.279999,78.43,78.790001,77.538895,1339800
2/14/20,78.889999,80.25,78.809998,80.25,78.975716,1641600
2/18/20,80.5,80.550003,79.779999,80.400002,79.123329,1309200
2/19/20,80.349998,80.370003,79.410004,79.669998,78.404915,1254300
2/20/20,84.290001,84.919998,80.379997,81.910004,80.60936,3245900
2/21/20,81.830002,82.5,81.529999,82.440002,81.130936,2222500
2/24/20,82.120003,83.400002,82,82.169998,80.865227,2865100
2/25/20,82.269997,82.279999,80.470001,80.919998,79.635071,3899600
2/26/20,81.019997,81.739998,79.440002,79.760002,78.493492,5288700
2/27/20,74.300003,75.779999,72.889999,72.889999,71.732582,11868000
2/28/20,71.459999,72.589996,69.379997,72.389999,71.468483,7018500
3/2/20,72.989998,75.059998,71.660004,74.989998,74.035385,4511600
3/3/20,75.099998,76.57,73.959999,74.599998,73.650352,3513000
3/4/20,76.059998,78.330002,75.769997,78.150002,77.155159,3610400
3/5/20,77.050003,78,76.449997,77.629997,76.641777,2285800
3/6/20,76.010002,76.900002,74.199997,76.650002,75.674263,2857300
3/9/20,71.309998,74.949997,71,73.32,72.38665,3874300
3/10/20,74.790001,76.68,72.699997,76.589996,75.615021,3725100
3/11/20,75.099998,75.32,72.260002,73.559998,72.623596,3661500
3/12/20,68.529999,73.620003,66.059998,67.739998,66.877678,4919500
3/13/20,69.830002,72.110001,67.75,71.919998,71.004463,5208500
3/16/20,63.799999,66.5,53.939999,53.990002,53.302715,6160400
3/17/20,56,56.130001,51.799999,55.119999,54.418331,6053900
3/18/20,51.98,52.48,40,42.5,41.958981,6410800
3/19/20,42.75,49.18,38,48.080002,47.467953,5643100
3/20/20,50.07,52.560001,46.889999,47.419998,46.816349,4918200
3/23/20,46.540001,46.540001,40.389999,43.34,42.788288,5345400
3/24/20,46.02,50.849998,45.189999,50.669998,50.024979,4582800
3/25/20,51.990002,59.5,50.330002,54.5,53.806225,5399900
3/26/20,56.580002,58.630001,54.23,58.360001,57.617085,4475800
3/27/20,55.720001,60.130001,55.150002,56.900002,56.175671,7891300
3/30/20,57.029999,57.619999,51.25,53.130001,52.453663,6064200
3/31/20,52.43,52.790001,48.869999,49.860001,49.44212,6161000
4/1/20,47.119999,47.720001,45.029999,46.470001,46.080528,4586100
4/2/20,45.25,47.110001,44.380001,45.619999,45.237652,4207200
4/3/20,45.330002,46.389999,43.41,43.599998,43.234581,3801800
4/6/20,47.02,48.709999,46,46.810001,46.417679,4531200
4/7/20,49.720001,52.080002,49.299999,49.330002,48.916561,5446200
4/8/20,50.439999,53.869999,49.439999,53.130001,52.684711,4194900
4/9/20,55.869999,60.73,55.540001,56.68,56.204956,4976800
4/13/20,56.599998,56.689999,52.799999,53.540001,53.091274,4368000
4/14/20,54.889999,56.400002,54.040001,56.310001,55.838062,2837600
4/15/20,53.599998,54.610001,50.869999,51.5,51.068371,3538600
4/16/20,52,52.310001,49.630001,49.810001,49.392536,2957900
4/17/20,52.27,53.450001,50.82,52.369999,51.93108,3853200
4/20/20,50.970001,52.029999,50.380001,50.869999,50.443649,2308600
4/21/20,48.919998,50.540001,48.669998,49.849998,49.432201,2393300
4/22/20,51.060001,51.299999,49.689999,50.18,49.759438,2010800
4/23/20,50.5,50.91,49.119999,49.32,48.906643,2047800
4/24/20,49.599998,50.450001,49.099998,49.919998,49.501614,2506000
4/27/20,50.259998,52.049999,49.970001,51.310001,50.879967,2521300
4/28/20,53.650002,54.5,52.720001,53.189999,52.744205,2698700
4/29/20,54.880001,56.639999,54.790001,55.27,54.806774,3582200
4/30/20,54.009998,55.360001,53.200001,54.919998,54.690262,4557900
5/1/20,52.849998,53.040001,51.400002,51.790001,51.573357,2830300
5/4/20,51.02,51.52,50.09,50.610001,50.398293,3278600
5/5/20,52.110001,53.91,51.990002,52.049999,51.832268,3404700
5/6/20,52.220001,53.389999,51.950001,52.48,52.260471,3005400
5/7/20,53.299999,54.470001,52.77,54.41,54.182396,2885500
5/8/20,55.310001,56.09,54.09,54.860001,54.630516,2467200
5/11/20,53.990002,54.950001,52.950001,54.02,53.794029,2394000
5/12/20,54.470001,54.73,51.290001,51.669998,51.453857,3372200
5/13/20,51.349998,51.669998,49.860001,50.220001,50.009926,3036900
5/14/20,49.349998,50.459999,47.68,50.380001,50.169254,3220500
5/15/20,50.049999,50.16,48.549999,49.990002,49.780888,4836900
5/18/20,52.419998,53.720001,52.290001,53.07,52.848003,3417500
5/19/20,52.970001,53.709999,51.98,52.59,52.37001,2348500
5/20/20,53,53.040001,50.82,51.439999,51.224819,3196300
5/21/20,51.25,52.32,50.959999,51.75,51.533524,2381100
5/22/20,51.82,52.330002,51.459999,52.150002,51.93185,1835000
5/26/20,54.84,55.73,54.16,55.490002,55.257881,2852200
5/27/20,57.02,57.490002,54.23,55.389999,55.158298,4160800
5/28/20,56.060001,56.119999,54.490002,55.700001,55.467003,4616500
5/29/20,55.099998,56.740002,54.650002,55.310001,55.310001,10417200
6/1/20,55.5,57,55.169998,56.57,56.57,2495100
6/2/20,57.290001,57.860001,56.799999,57.200001,57.200001,3076500
6/3/20,58.099998,60.59,58.009998,60.16,60.16,2645700
6/4/20,60.049999,60.619999,58.849998,60.110001,60.110001,2330500
6/5/20,62.720001,64.199997,61.060001,62.209999,62.209999,4942700
6/8/20,64.25,64.470001,63.389999,64.169998,64.169998,3247800
6/9/20,62.189999,63.049999,61.599998,62.849998,62.849998,2487200
6/10/20,63.060001,63.119999,60.91,62.130001,62.130001,3131700
6/11/20,57.799999,60.5,57.540001,57.880001,57.880001,4076600
6/12/20,60.73,61.18,58.52,60.43,60.43,2368400
6/15/20,58.5,62.950001,58.5,62.57,62.57,3345500
6/16/20,64.980003,65.559998,62.669998,63.16,63.16,3773800
6/17/20,63.77,63.919998,62.990002,63.060001,63.060001,3140600
6/18/20,62.470001,64.32,62.040001,63.389999,63.389999,3322300
6/19/20,63.810001,64.199997,60.889999,61.529999,61.529999,14648400
6/22/20,61.490002,62.16,60.459999,61.439999,61.439999,3048100
6/23/20,62.02,62.220001,60.52,61.27,61.27,2510900
6/24/20,60.419998,60.68,57.5,58.509998,58.509998,1681752
