Date,Open,High,Low,Close,Adj Close,Volume
2/6/20,90,90.080002,89.25,89.470001,89.094818,4270700
2/7/20,89.230003,89.510002,87.68,87.870003,87.501534,4472300
2/10/20,87.209999,88.300003,87.209999,88.300003,87.929726,4219400
2/11/20,88.639999,89.410004,88.529999,89.169998,88.796074,2661900
2/12/20,89.559998,89.589996,88.580002,88.790001,88.417671,3389400
2/13/20,88.5,89.040001,87.699997,88.68,88.308136,4448800
2/14/20,88.870003,89.709999,88.309998,89.660004,89.284027,3919800
2/18/20,89.419998,89.489998,88.309998,88.879997,88.507294,4492300
2/19/20,88.830002,89.93,88.690002,89.360001,88.985283,3464900
2/20/20,89.099998,89.559998,88.040001,88.459999,88.08905,3657500
2/21/20,88.040001,88.25,87.160004,87.449997,87.08329,5570900
2/24/20,85.449997,85.669998,84.07,84.629997,84.275116,5667200
2/25/20,84.93,85.370003,80.779999,81.129997,80.789787,7021800
2/26/20,82.129997,82.879997,81.110001,81.360001,81.018829,7380100
2/27/20,80.400002,82.029999,79.160004,79.190002,78.857933,8655500
2/28/20,77.120003,78.160004,74.019997,77.029999,76.706985,16673000
3/2/20,77.879997,81.68,77.25,81.610001,81.267776,11483600
3/3/20,81.580002,83.5,77.260002,77.989998,77.662956,9510600
3/4/20,80.660004,82.330002,79.459999,82.089996,81.745766,8660000
3/5/20,80.290001,81.470001,79.129997,80.519997,80.18235,9288700
3/6/20,78.599998,82.300003,78.089996,81.739998,81.397232,10647600
3/9/20,76.610001,79.339996,75.099998,77.019997,76.697021,10285000
3/10/20,79.230003,81,75.93,80.879997,80.54084,9417400
3/11/20,78.529999,79.07,76.349998,78.089996,77.762535,11534200
3/12/20,73.279999,78.150002,72.010002,74.739998,74.426582,13876300
3/13/20,77.910004,82.669998,74.830002,81.650002,81.30761,18316900
3/16/20,70.650002,79.25,70,73.660004,73.35112,14358900
3/17/20,75.519997,79.790001,73.339996,79.489998,79.15667,13315300
3/18/20,74.980003,81.989998,74.389999,79.260002,78.927635,17541100
3/19/20,81.360001,81.809998,73.550003,74.5,74.187592,14476000
3/20/20,74.050003,74.860001,67.949997,68,67.714851,15131400
3/23/20,67.07,67.489998,61.610001,62.82,62.556572,13037100
3/24/20,64.910004,69.970001,64.5,69.690002,69.397766,10903700
3/25/20,68.949997,72.629997,68.150002,70.75,70.453316,9351000
3/26/20,71.080002,75.970001,71,75.809998,75.492096,10530500
3/27/20,77.5,77.5,73.610001,74.559998,74.247337,8360600
3/30/20,82.830002,84.400002,78.470001,79.339996,79.007294,47540200
3/31/20,81.43,81.489998,78.559998,78.910004,78.579102,23792300
4/1/20,77,77.379997,75.349998,76.57,76.248917,12208300
4/2/20,76.120003,79.660004,76,79.440002,79.10688,10167900
4/3/20,78.790001,79.989998,78.18,79.449997,79.116837,9139400
4/6/20,81.080002,83.120003,79.610001,82.730003,82.383087,12373800
4/7/20,83.449997,84.480003,81.769997,81.93,81.586441,10872100
4/8/20,82.5,85.389999,81.050003,84.949997,84.593773,9266400
4/9/20,85,86.5,82.949997,86.040001,85.679207,10474700
4/13/20,86.32,86.480003,83.519997,85.849998,85.489998,6665800
4/14/20,87,89.540001,86.5,89.139999,89.139999,9861300
4/15/20,90.010002,91.900002,88.510002,90.940002,90.940002,14128000
4/16/20,92.599998,96.989998,91.139999,96,96,27036500
4/17/20,97.449997,97.75,94.239998,96.010002,96.010002,16074800
4/20/20,94.82,100,94.650002,98,98,17251400
4/21/20,96.099998,96.970001,93.620003,94.050003,94.050003,12030300
4/22/20,94.279999,95.980003,92.790001,95.480003,95.480003,8370800
4/23/20,95.870003,97.449997,93.349998,93.940002,93.940002,10567500
4/24/20,94.5,94.580002,92.779999,94.059998,94.059998,9017700
4/27/20,95.480003,95.900002,94.019997,94.949997,94.949997,6838200
4/28/20,94.879997,95.150002,91.339996,91.459999,91.459999,7805500
4/29/20,92.089996,93.050003,91.07,92.279999,92.279999,7068300
4/30/20,91.849998,93.769997,91.849998,92.089996,92.089996,7972700
5/1/20,91,91.360001,88.75,89.849998,89.849998,6839800
5/4/20,89.790001,90.160004,88.709999,89.830002,89.830002,5036800
5/5/20,90.949997,93.660004,90.389999,93.029999,93.029999,6747900
5/6/20,93.150002,93.43,91.029999,91.080002,91.080002,4248400
5/7/20,92.139999,94.540001,91.809998,93.989998,93.989998,7255000
5/8/20,94.839996,94.940002,92.900002,93.699997,93.699997,6170200
5/11/20,93.220001,96.489998,93.139999,96.07,96.07,7236800
5/12/20,96.459999,96.68,93.730003,93.800003,93.800003,5384200
5/13/20,93.269997,94.669998,90.839996,92.160004,92.160004,11622500
5/14/20,90.5,91.779999,89.339996,91.779999,91.779999,8189200
5/15/20,89.959999,91.160004,88.790001,89.889999,89.889999,13609400
5/18/20,91.900002,93,90.019997,90.269997,90.269997,7648900
5/19/20,90.330002,90.5,88.110001,88.220001,88.220001,7693100
5/20/20,89.580002,90.419998,88.029999,90.089996,90.089996,7488800
5/21/20,89.639999,90.610001,88.379997,90.389999,90.389999,6148300
5/22/20,90.419998,91.540001,89.709999,91.470001,91.470001,5184500
5/26/20,92.949997,93.290001,89.169998,89.480003,89.480003,6243800
5/27/20,89.279999,90.779999,88.169998,90.760002,90.760002,5420600
5/28/20,91.949997,93.330002,91.209999,92.099998,92.099998,5316300
5/29/20,92.900002,95.589996,90.75,94.919998,94.919998,10141100
6/1/20,92.949997,93.959999,92.040001,93.010002,93.010002,5451600
6/2/20,92.919998,93.150002,91.760002,92.620003,92.620003,6394100
6/3/20,92.559998,92.699997,90.559998,91.400002,91.400002,8056300
6/4/20,91.050003,91.339996,88.239998,88.25,88.25,9113600
6/5/20,88.470001,89.959999,87.32,89.860001,89.860001,11874500
6/8/20,88.980003,92.610001,88.910004,92.559998,92.559998,5426800
6/9/20,92.32,92.82,90.239998,90.269997,90.269997,4857400
6/10/20,90.849998,92.75,90.639999,92.160004,92.160004,5829100
6/11/20,92.169998,92.5,86.940002,87.779999,87.779999,8168300
6/12/20,89.25,90.190002,87.589996,89.019997,89.019997,5590400
6/15/20,87.519997,90.349998,87.050003,89.550003,89.550003,5666000
6/16/20,90.620003,91.760002,89.139999,89.739998,89.739998,6143400
6/17/20,90.419998,91.669998,90.099998,90.900002,90.900002,4359100
6/18/20,90.5,91.339996,89.57,90.279999,90.279999,6022900
6/19/20,91.669998,92.400002,90.610001,90.68,90.68,9473300
6/22/20,90.330002,90.650002,89.160004,90.339996,90.339996,5072800
6/23/20,91.110001,92.300003,90.790001,91.300003,91.300003,4156900
6/24/20,90.629997,90.730003,86.821999,87.190002,87.190002,3286901
