Date,Open,High,Low,Close,Adj Close,Volume
12/26/19,57.799999,58.349998,57.759998,58.25,57.274372,2490400
12/27/19,58.529999,58.709999,58.330002,58.459999,57.480858,2847800
12/30/19,58.66,58.689999,57.619999,57.849998,56.881069,3519900
12/31/19,57.68,58.130001,57.459999,58.099998,57.126884,2950200
1/2/20,59.599998,60.119999,59.599998,60.040001,59.034393,8432600
1/3/20,58.970001,58.98,58.040001,58.060001,57.087559,10546400
1/6/20,57.599998,57.689999,57.130001,57.389999,56.428776,8897200
1/7/20,57.450001,58.599998,56.740002,58.32,57.343201,7444300
1/8/20,58.189999,58.98,58.110001,58.75,57.765995,5381500
1/9/20,59.689999,59.709999,58.700001,59.23,58.237961,5112700
1/10/20,59.700001,59.700001,58.77,58.860001,57.874157,4807700
1/13/20,60.150002,60.16,59.450001,60.060001,59.054058,6613700
1/14/20,60.16,60.639999,59.919998,60.32,59.3097,6715200
1/15/20,59.669998,59.700001,58.259998,58.389999,57.412029,10075100
1/16/20,59.200001,59.689999,58.299999,58.75,57.765995,11215700
1/17/20,58.639999,58.75,58.009998,58.580002,57.598846,8125700
1/21/20,57.990002,59,57.470001,58.240002,57.264545,9873700
1/22/20,58.900002,58.939999,58.32,58.349998,57.3727,8124500
1/23/20,57.860001,58.07,56.619999,57.48,56.517269,9999200
1/24/20,58.09,58.139999,57.459999,57.73,56.763084,10402200
1/27/20,55.619999,55.990002,55.060001,55.259998,54.33445,9675500
1/28/20,55.73,57.119999,55.48,57.09,56.133804,8124400
1/29/20,57.52,57.52,56.849998,57.189999,56.232124,7693400
1/30/20,55.080002,56.040001,55.060001,55.799999,54.865406,10295700
1/31/20,55.43,55.48,53.599998,53.939999,53.03656,13467200
2/3/20,54.349998,54.939999,54.139999,54.77,53.852661,9596000
2/4/20,56.919998,57.639999,56.900002,57.52,56.556599,12746600
2/5/20,58.099998,58.150002,57.169998,57.919998,56.949898,6594400
2/6/20,58.27,58.279999,57.279999,58.02,57.048229,4236300
2/7/20,57.139999,57.139999,56.060001,56.200001,55.258709,6808400
2/10/20,56.439999,57.049999,56.34,57.02,56.064976,4281200
2/11/20,57.950001,58.900002,57.810001,58.66,57.677505,6523200
2/12/20,59.25,59.75,58.900002,59.630001,58.63126,5962900
2/13/20,59.130001,59.700001,58.740002,59.330002,58.336285,6460100
2/14/20,59.02,59.169998,57.869999,58.189999,57.215378,6932400
2/18/20,56.099998,56.560001,55.630001,56.18,55.239044,10989000
2/19/20,57.25,57.939999,57,57.639999,56.674591,7866300
2/20/20,56.939999,57.040001,55.810001,56.48,55.534016,7192900
2/21/20,56.650002,56.650002,55.52,55.59,54.658924,6816600
2/24/20,53.549999,54.689999,53.18,54.119999,53.213547,9968800
2/25/20,55.330002,55.470001,53.830002,53.860001,52.957901,12670700
2/26/20,54.490002,55.41,54.380001,55.029999,54.108303,10969300
2/27/20,54.200001,54.599998,53.27,53.290001,52.397446,11876800
2/28/20,51.349998,54.049999,51,53.84,52.938236,13607700
3/2/20,54.369999,56.009998,53.830002,55.98,55.042393,13797700
3/3/20,56.299999,56.369999,54.040001,54.880001,53.960819,14661800
3/4/20,55.970001,57.09,55.549999,57.080002,56.12397,9878200
3/5/20,56.110001,56.389999,55.25,55.73,54.796581,10004200
3/6/20,54.599998,55.080002,53.970001,55.07,54.147636,12971200
3/9/20,51.549999,54.139999,51.060001,51.830002,50.961903,13781100
3/10/20,53.709999,54.619999,52.490002,54.509998,53.597012,11698700
3/11/20,53.110001,53.560001,52.09,52.240002,51.365036,14498000
3/12/20,49.66,50.990002,48.509998,48.689999,47.874493,15942200
3/13/20,51.900002,52.459999,49.290001,52.23,51.355198,14948700
3/16/20,46.34,48.349998,44.900002,44.900002,44.147972,16628200
3/17/20,45.75,48.560001,45.029999,48.540001,47.727005,13415700
3/18/20,43.799999,46.09,43.259998,44.369999,43.626846,15018500
3/19/20,43.740002,45.18,42.700001,43.889999,43.564316,11182600
3/20/20,48.02,48.279999,44.48,44.529999,44.199566,14157700
3/23/20,45.119999,45.610001,43.52,45.259998,44.924149,10508600
3/24/20,48,48.919998,47.5,48.869999,48.507359,12216200
3/25/20,49.299999,50.049999,48.049999,49,48.636398,9796600
3/26/20,49.099998,50.459999,48.919998,49.869999,49.499939,10577500
3/27/20,47.23,48.09,46.509998,46.91,46.561905,12158500
3/30/20,47.18,48.16,46.77,47.82,47.465153,8428300
3/31/20,47.799999,49.029999,47.66,47.790001,47.435375,9595700
4/1/20,46.830002,47.560001,46.299999,46.509998,46.164871,8755200
4/2/20,46.919998,48.220001,46.610001,48.130001,47.772854,6174700
4/3/20,47.790001,48.150002,46.779999,47.060001,46.710793,5486200
4/6/20,48.630001,50.099998,48.509998,49.970001,49.599201,7370300
4/7/20,51.290001,51.32,49.66,49.720001,49.351055,6568700
4/8/20,50.209999,50.599998,49.540001,50.27,49.896973,6325900
4/9/20,50.279999,50.66,47.720001,48.330002,47.971371,12279600
4/13/20,48.740002,49.09,47.959999,48.75,48.388252,9873200
4/14/20,50,51.27,49.950001,50.630001,50.254303,11068800
4/15/20,49.759998,49.970001,49.040001,49.66,49.2915,9398100
4/16/20,51.810001,53.139999,51.68,52.400002,52.011169,18615900
4/17/20,54.130001,54.189999,53,53.689999,53.291592,11288500
4/20/20,53,53.82,52.560001,52.59,52.199757,9901700
4/21/20,51.599998,51.810001,50.52,51.369999,50.988808,13102500
4/22/20,52.48,53.110001,52.41,52.950001,52.557087,8256000
4/23/20,52.810001,53.130001,52.259998,52.639999,52.249386,7619900
4/24/20,52.599998,52.889999,52,52.73,52.338718,5701800
4/27/20,53.150002,53.75,52.970001,53.509998,53.11293,5812300
4/28/20,53.509998,53.73,52.68,52.759998,52.368492,8561100
4/29/20,53.75,54.689999,53.43,54.48,54.075733,8565500
4/30/20,54.200001,54.41,52.959999,53.130001,52.735752,6334300
5/1/20,52.48,52.560001,51.09,51.099998,50.720814,10238700
5/4/20,51.790001,52.18,51.279999,52.150002,51.763023,7514000
5/5/20,52.209999,52.580002,51.580002,51.709999,51.326286,7780700
5/6/20,52.110001,52.619999,52,52.130001,51.743172,8206700
5/7/20,52.950001,52.98,52.099998,52.330002,51.941689,5493400
5/8/20,52.619999,53.34,52.470001,52.91,52.517384,6087900
5/11/20,52.610001,52.830002,52.380001,52.400002,52.011169,6449400
5/12/20,52.639999,52.639999,51.080002,51.099998,50.720814,8584500
5/13/20,51.91,52.02,50.48,50.919998,50.542149,8611000
5/14/20,50.43,52.150002,49.790001,52.099998,51.71339,13695600
5/15/20,50.560001,51.049999,49.380001,49.799999,49.430458,17777200
5/18/20,50.939999,52.189999,50.77,51.869999,51.4851,12731100
5/19/20,51.349998,51.459999,50.799999,50.810001,50.432968,12940300
5/20/20,51.580002,52.09,50.5,51.84,51.455322,8406200
5/21/20,52.099998,52.209999,50.689999,50.75,50.373409,7842600
5/22/20,50.84,50.860001,49.610001,49.799999,49.430458,12462300
5/26/20,51.299999,51.400002,50.790001,50.82,50.44289,8872000
5/27/20,51.029999,51.740002,50.75,51.740002,51.356068,11405700
5/28/20,51.459999,51.619999,50.099998,50.279999,49.906898,8178700
5/29/20,50.34,50.73,49.860001,50.330002,49.956528,10919200
6/1/20,50.91,51.279999,50.540001,51.029999,50.651333,6187300
6/2/20,51.450001,52.040001,51.290001,52.009998,51.624058,6063600
6/3/20,52.639999,53.25,52.419998,53.060001,52.666271,8380200
6/4/20,53.060001,54.369999,53.029999,54.279999,53.877216,13269500
6/5/20,55.5,56.34,55.060001,55.200001,54.79039,9776100
6/8/20,55.740002,55.779999,54.709999,55.57,55.157642,6302100
6/9/20,55.290001,56.630001,54.950001,56.610001,56.189926,9355100
6/10/20,56.82,58.040001,56.82,57.549999,57.122952,9194300
6/11/20,55.849998,56.41,55.009998,55.040001,54.631577,9877100
6/12/20,56.5,56.869999,55.349998,56,55.584454,9838200
6/15/20,54.709999,56.119999,54.52,56.02,55.604305,7509700
6/16/20,56.59,57,55.540001,55.799999,55.385937,8827200
6/17/20,56.150002,56.82,55.889999,56.599998,56.18,8246000
6/18/20,56.040001,56.540001,55.790001,56.150002,56.150002,6831500
6/19/20,56.48,56.5,55.27,55.310001,55.310001,6965100
6/22/20,55.5,56,55.32,56,56,4480400
6/23/20,56.639999,57.16,56.529999,56.759998,56.759998,7827200
6/24/20,56.709999,57.060001,56.16,56.630001,56.630001,3929672
