Date,Open,High,Low,Close,Adj Close,Volume
2/25/20,131,132.229996,125.589996,126.260002,124.961479,20797200
2/26/20,126.93,128.949997,126.339996,126.639999,125.337563,24825600
2/27/20,122.910004,125.620003,121.300003,121.370003,120.121765,22997200
2/28/20,117.519997,118.489998,112.660004,116.110001,114.915863,45942600
3/2/20,116.629997,121.580002,114.459999,121.519997,120.270218,27355400
3/3/20,120.970001,122.949997,116.239998,116.959999,115.757118,32547700
3/4/20,118.330002,120.190002,114.699997,119.849998,118.617393,25795900
3/5/20,115.669998,116.43,112.580002,113.970001,112.797874,25025600
3/6/20,106.260002,110.32,105.019997,108.080002,106.968445,38159400
3/9/20,96.57,99.230003,93,93.440002,92.479012,40352000
3/10/20,99,101.279999,94.580002,100.699997,99.664345,31102700
3/11/20,97.699997,100.050003,94.550003,95.959999,94.973091,38127000
3/12/20,89.589996,96.959999,86.32,88.050003,87.144447,49725200
3/13/20,95.989998,103.989998,92,103.910004,102.841339,38543300
3/16/20,85.199997,93.980003,84.550003,88.360001,87.451256,38589700
3/17/20,90.889999,97.440002,87.5,93.760002,92.795723,35239800
3/18/20,87.669998,90.790001,80.360001,83.889999,83.027229,41525600
3/19/20,81.559998,88.110001,76.910004,85.300003,84.422729,32175100
3/20/20,86.300003,89.459999,82.480003,83.5,82.641243,30150800
3/23/20,82.68,83.75,78.089996,79.029999,78.217209,32536600
3/24/20,84.900002,90.099998,82.900002,88.43,87.520538,34363200
3/25/20,89.239998,95.150002,84.540001,91.730003,90.786606,38111700
3/26/20,94.080002,98.57,93.540001,98.120003,97.110886,29826300
3/27/20,93.190002,94.839996,90.550003,91.129997,90.192764,30041500
3/30/20,90.650002,94.089996,89.300003,93.5,92.538399,21656900
3/31/20,92.050003,94.169998,89.339996,90.029999,89.10408,23379300
4/1/20,85.099998,86.559998,83.25,84.360001,83.492393,28029600
4/2/20,83.510002,87.910004,82.959999,87.510002,86.610001,24018000
4/3/20,86,87.480003,82.769997,84.050003,84.050003,21199400
4/6/20,88.989998,90.989998,87.699997,89.459999,89.459999,26820800
4/7/20,94.449997,94.5,90.379997,90.639999,90.639999,22563800
4/8/20,92.099998,94.860001,90.550003,94.300003,94.300003,22903300
4/9/20,96.919998,104.389999,96.889999,102.760002,102.760002,42084700
4/13/20,103.110001,103.110001,97.300003,98.190002,98.190002,26911900
4/14/20,101.019997,102,93.639999,95.5,95.5,46151300
4/15/20,91.150002,92.029999,90.129997,90.790001,90.790001,30118600
4/16/20,90.230003,90.57,87.050003,87.330002,87.330002,32449600
